human_gene	human_ncbi_gene_id	human_ensembl_gene_id	hgnc_id	mouse_gene	mouse_ncbi_gene_id	mgi_marker_id	source
SF1	7536	ENSG00000168066	HGNC:12950	Sf1	22668	MGI:1095403	MGI_HOM_ProteinCoding
SF3A1	10291	ENSG00000099995	HGNC:10765	Sf3a1	67465	MGI:1914715	MGI_HOM_ProteinCoding
SF3A2	8175	ENSG00000104897	HGNC:10766	Sf3a2	20222	MGI:104912	MGI_HOM_ProteinCoding
SF3A3	10946	ENSG00000183431	HGNC:10767	Sf3a3	75062	MGI:1922312	MGI_HOM_ProteinCoding
SF3B1	23451	ENSG00000115524	HGNC:10768	Sf3b1	81898	MGI:1932339	MGI_HOM_ProteinCoding
SF3B2	10992	ENSG00000087365	HGNC:10769	Sf3b2	319322	MGI:2441856	MGI_HOM_ProteinCoding
SF3B3	23450	ENSG00000189091	HGNC:10770	Sf3b3	101943	MGI:1289341	MGI_HOM_ProteinCoding
SF3B4	10262	ENSG00000143368	HGNC:10771	Sf3b4	107701	MGI:109580	MGI_HOM_ProteinCoding
SF3B5	83443	ENSG00000169976	HGNC:21083	Sf3b5	66125	MGI:1913375	MGI_HOM_ProteinCoding
SF3B6	51639	ENSG00000115128	HGNC:30096	Sf3b6	66055	MGI:1913305	MGI_HOM_ProteinCoding
SFI1	9814	ENSG00000198089	HGNC:29064	Sfi1	78887	MGI:1926137	MGI_HOM_ProteinCoding
SFMBT1	51460	ENSG00000163935	HGNC:20255	Sfmbt1	54650	MGI:1859609	MGI_HOM_ProteinCoding
SFMBT2	57713	ENSG00000198879	HGNC:20256	Sfmbt2	353282	MGI:2447794	MGI_HOM_ProteinCoding
SFN	2810	ENSG00000175793	HGNC:10773	Sfn	55948	MGI:1891831	MGI_HOM_ProteinCoding
SFPQ	6421	ENSG00000116560	HGNC:10774	Sfpq	71514	MGI:1918764	MGI_HOM_ProteinCoding
SFR1	119392	ENSG00000156384	HGNC:29574	Sfr1	67788	MGI:1915038	MGI_HOM_ProteinCoding
SFRP1	6422	ENSG00000104332	HGNC:10776	Sfrp1	20377	MGI:892014	MGI_HOM_ProteinCoding
SFRP2	6423	ENSG00000145423	HGNC:10777	Sfrp2	20319	MGI:108078	MGI_HOM_ProteinCoding
SFRP4	6424	ENSG00000106483	HGNC:10778	Sfrp4	20379	MGI:892010	MGI_HOM_ProteinCoding
SFRP5	6425	ENSG00000120057	HGNC:10779	Sfrp5	54612	MGI:1860298	MGI_HOM_ProteinCoding
SFSWAP	6433	ENSG00000061936	HGNC:10790	Sfswap	231769	MGI:101760	MGI_HOM_ProteinCoding
SFT2D1	113402	ENSG00000198818	HGNC:21102	Sft2d1	106489	MGI:1918689	MGI_HOM_ProteinCoding
SFT2D2	375035	ENSG00000213064	HGNC:25140	Sft2d2	108735	MGI:1917362	MGI_HOM_ProteinCoding
SFT2D3	84826	ENSG00000173349	HGNC:28767	Sft2d3	67158	MGI:1914408	MGI_HOM_ProteinCoding
SFTA2	389376	ENSG00000196260	HGNC:18386	Sfta2	433102	MGI:3643293	MGI_HOM_ProteinCoding
SFTPB	6439	ENSG00000168878	HGNC:10801	Sftpb	20388	MGI:109516	MGI_HOM_ProteinCoding
SFTPC	6440	ENSG00000168484	HGNC:10802	Sftpc	20389	MGI:109517	MGI_HOM_ProteinCoding
SFTPD	6441	ENSG00000133661	HGNC:10803	Sftpd	20390	MGI:109515	MGI_HOM_ProteinCoding
SFXN1	94081	ENSG00000164466	HGNC:16085	Sfxn1	14057	MGI:2137677	MGI_HOM_ProteinCoding
SFXN2	118980	ENSG00000156398	HGNC:16086	Sfxn2	94279	MGI:2137678	MGI_HOM_ProteinCoding
SFXN3	81855	ENSG00000107819	HGNC:16087	Sfxn3	94280	MGI:2137679	MGI_HOM_ProteinCoding
SFXN4	119559	ENSG00000183605	HGNC:16088	Sfxn4	94281	MGI:2137680	MGI_HOM_ProteinCoding
SFXN5	94097	ENSG00000144040	HGNC:16073	Sfxn5	94282	MGI:2137681	MGI_HOM_ProteinCoding
SGCA	6442	ENSG00000108823	HGNC:10805	Sgca	20391	MGI:894698	MGI_HOM_ProteinCoding
SGCB	6443	ENSG00000163069	HGNC:10806	Sgcb	24051	MGI:1346523	MGI_HOM_ProteinCoding
SGCD	6444	ENSG00000170624	HGNC:10807	Sgcd	24052	MGI:1346525	MGI_HOM_ProteinCoding
SGCE	8910	ENSG00000127990	HGNC:10808	Sgce	20392	MGI:1329042	MGI_HOM_ProteinCoding
SGCG	6445	ENSG00000102683	HGNC:10809	Sgcg	24053	MGI:1346524	MGI_HOM_ProteinCoding
SGCZ	137868	ENSG00000185053	HGNC:14075	Sgcz	244431	MGI:2388820	MGI_HOM_ProteinCoding
SGF29	112869	ENSG00000176476	HGNC:25156	Sgf29	75565	MGI:1922815	MGI_HOM_ProteinCoding
SGIP1	84251	ENSG00000118473	HGNC:25412	Sgip1	73094	MGI:1920344	MGI_HOM_ProteinCoding
SGK1	6446	ENSG00000118515	HGNC:10810	Sgk1	20393	MGI:1340062	MGI_HOM_ProteinCoding
SGK2	10110	ENSG00000101049	HGNC:13900	Sgk2	27219	MGI:1351318	MGI_HOM_ProteinCoding
SGMS1	259230	ENSG00000198964	HGNC:29799	Sgms1	208449	MGI:2444110	MGI_HOM_ProteinCoding
SGMS2	166929	ENSG00000164023	HGNC:28395	Sgms2	74442	MGI:1921692	MGI_HOM_ProteinCoding
SGO1	151648	ENSG00000129810	HGNC:25088	Sgo1	72415	MGI:1919665	MGI_HOM_ProteinCoding
SGPL1	8879	ENSG00000166224	HGNC:10817	Sgpl1	20397	MGI:1261415	MGI_HOM_ProteinCoding
SGPP1	81537	ENSG00000126821	HGNC:17720	Sgpp1	81535	MGI:2135760	MGI_HOM_ProteinCoding
SGPP2	130367	ENSG00000163082	HGNC:19953	Sgpp2	433323	MGI:3589109	MGI_HOM_ProteinCoding
SGSH	6448	ENSG00000181523	HGNC:10818	Sgsh	27029	MGI:1350341	MGI_HOM_ProteinCoding
SGSM1	129049	ENSG00000167037	HGNC:29410	Sgsm1	52850	MGI:107320	MGI_HOM_ProteinCoding
SGSM2	9905	ENSG00000141258	HGNC:29026	Sgsm2	97761	MGI:2144695	MGI_HOM_ProteinCoding
SGSM3	27352	ENSG00000100359	HGNC:25228	Sgsm3	105835	MGI:1916329	MGI_HOM_ProteinCoding
SGTA	6449	ENSG00000104969	HGNC:10819	Sgta	52551	MGI:1098703	MGI_HOM_ProteinCoding
SGTB	54557	ENSG00000197860	HGNC:23567	Sgtb	218544	MGI:2444615	MGI_HOM_ProteinCoding
SH2B1	25970	ENSG00000178188	HGNC:30417	Sh2b1	20399	MGI:1201407	MGI_HOM_ProteinCoding
SH2B2	10603	ENSG00000160999	HGNC:17381	Sh2b2	23921	MGI:1345171	MGI_HOM_ProteinCoding
SH2B3	10019	ENSG00000111252	HGNC:29605	Sh2b3	16923	MGI:893598	MGI_HOM_ProteinCoding
SH2D1A	4068	ENSG00000183918	HGNC:10820	Sh2d1a	20400	MGI:1328352	MGI_HOM_ProteinCoding
SH2D2A	9047	ENSG00000027869	HGNC:10821	Sh2d2a	27371	MGI:1351596	MGI_HOM_ProteinCoding
SH2D3C	10044	ENSG00000095370	HGNC:16884	Sh2d3c	27387	MGI:1351631	MGI_HOM_ProteinCoding
SH2D4A	63898	ENSG00000104611	HGNC:26102	Sh2d4a	72281	MGI:1919531	MGI_HOM_ProteinCoding
SH2D4B	387694	ENSG00000178217	HGNC:31440	Sh2d4b	328381	MGI:1925182	MGI_HOM_ProteinCoding
SH2D5	400745	ENSG00000189410	HGNC:28819	Sh2d5	230863	MGI:2446215	MGI_HOM_ProteinCoding
SH2D6	284948	ENSG00000152292	HGNC:30439	Sh2d6	71130	MGI:1918380	MGI_HOM_ProteinCoding
SH2D7	646892	ENSG00000183476	HGNC:34549	Sh2d7	244885	MGI:2441692	MGI_HOM_ProteinCoding
SH3BGR	6450	ENSG00000185437	HGNC:10822	Sh3bgr	50795	MGI:1354740	MGI_HOM_ProteinCoding
SH3BGRL	6451	ENSG00000131171	HGNC:10823	Sh3bgrl	56726	MGI:1930849	MGI_HOM_ProteinCoding
SH3BGRL2	83699	ENSG00000198478	HGNC:15567	Sh3bgrl2	212531	MGI:1915350	MGI_HOM_ProteinCoding
SH3BGRL3	83442	ENSG00000142669	HGNC:15568	Sh3bgrl3	73723	MGI:1920973	MGI_HOM_ProteinCoding
SH3BP1	23616	ENSG00000100092	HGNC:10824	Sh3bp1	20401	MGI:104603	MGI_HOM_ProteinCoding
SH3BP2	6452	ENSG00000087266	HGNC:10825	Sh3bp2	24055	MGI:1346349	MGI_HOM_ProteinCoding
SH3BP4	23677	ENSG00000130147	HGNC:10826	Sh3bp4	98402	MGI:2138297	MGI_HOM_ProteinCoding
SH3BP5	9467	ENSG00000131370	HGNC:10827	Sh3bp5	24056	MGI:1344391	MGI_HOM_ProteinCoding
SH3BP5L	80851	ENSG00000175137	HGNC:29360	Sh3bp5l	79566	MGI:1933124	MGI_HOM_ProteinCoding
SH3D19	152503	ENSG00000109686	HGNC:30418	Sh3d19	27059	MGI:1350923	MGI_HOM_ProteinCoding
SH3GL1	6455	ENSG00000141985	HGNC:10830	Sh3gl1	20405	MGI:700010	MGI_HOM_ProteinCoding
SH3GL2	6456	ENSG00000107295	HGNC:10831	Sh3gl2	20404	MGI:700009	MGI_HOM_ProteinCoding
SH3GL3	6457	ENSG00000140600	HGNC:10832	Sh3gl3	20408	MGI:700011	MGI_HOM_ProteinCoding
SH3GLB1	51100	ENSG00000097033	HGNC:10833	Sh3glb1	54673	MGI:1859730	MGI_HOM_ProteinCoding
SH3GLB2	56904	ENSG00000148341	HGNC:10834	Sh3glb2	227700	MGI:2385131	MGI_HOM_ProteinCoding
SH3KBP1	30011	ENSG00000147010	HGNC:13867	Sh3kbp1	58194	MGI:1889583	MGI_HOM_ProteinCoding
SH3PXD2A	9644	ENSG00000107957	HGNC:23664	Sh3pxd2a	14218	MGI:1298393	MGI_HOM_ProteinCoding
SH3PXD2B	285590	ENSG00000174705	HGNC:29242	Sh3pxd2b	268396	MGI:2442062	MGI_HOM_ProteinCoding
SH3RF1	57630	ENSG00000154447	HGNC:17650	Sh3rf1	59009	MGI:1913066	MGI_HOM_ProteinCoding
SH3RF2	153769	ENSG00000156463	HGNC:26299	Sh3rf2	269016	MGI:2444628	MGI_HOM_ProteinCoding
SH3RF3	344558	ENSG00000172985	HGNC:24699	Sh3rf3	237353	MGI:2444637	MGI_HOM_ProteinCoding
SH3TC1	54436	ENSG00000125089	HGNC:26009	Sh3tc1	231147	MGI:2678949	MGI_HOM_ProteinCoding
SH3TC2	79628	ENSG00000169247	HGNC:29427	Sh3tc2	225608	MGI:2444417	MGI_HOM_ProteinCoding
SH3YL1	26751	ENSG00000035115	HGNC:29546	Sh3yl1	24057	MGI:1346118	MGI_HOM_ProteinCoding
SHANK1	50944	ENSG00000161681	HGNC:15474	Shank1	243961	MGI:3613677	MGI_HOM_ProteinCoding
SHANK2	22941	ENSG00000162105	HGNC:14295	Shank2	210274	MGI:2671987	MGI_HOM_ProteinCoding
SHANK3	85358	ENSG00000251322	HGNC:14294	Shank3	58234	MGI:1930016	MGI_HOM_ProteinCoding
SHARPIN	81858	ENSG00000179526	HGNC:25321	Sharpin	106025	MGI:1913331	MGI_HOM_ProteinCoding
SHB	6461	ENSG00000107338	HGNC:10838	Shb	230126	MGI:98294	MGI_HOM_ProteinCoding
SHBG	6462	ENSG00000129214	HGNC:10839	Shbg	20415	MGI:98295	MGI_HOM_ProteinCoding
SHC1	6464	ENSG00000160691	HGNC:10840	Shc1	20416	MGI:98296	MGI_HOM_ProteinCoding
SHC2	25759	ENSG00000129946	HGNC:29869	Shc2	216148	MGI:106180	MGI_HOM_ProteinCoding
SHC3	53358	ENSG00000148082	HGNC:18181	Shc3	20418	MGI:106179	MGI_HOM_ProteinCoding
SHC4	399694	ENSG00000185634	HGNC:16743	Shc4	271849	MGI:2655364	MGI_HOM_ProteinCoding
SHCBP1	79801	ENSG00000171241	HGNC:29547	Shcbp1	20419	MGI:1338802	MGI_HOM_ProteinCoding
SHCBP1L	81626	ENSG00000157060	HGNC:16788	Shcbp1l	71836	MGI:1919086	MGI_HOM_ProteinCoding
SHD	56961	ENSG00000105251	HGNC:30633	Shd	20420	MGI:1099461	MGI_HOM_ProteinCoding
SHE	126669	ENSG00000169291	HGNC:27004	She	214547	MGI:1099462	MGI_HOM_ProteinCoding
SHF	90525	ENSG00000138606	HGNC:25116	Shf	435684	MGI:3613669	MGI_HOM_ProteinCoding
SHFL	55337	ENSG00000130813	HGNC:25649	Shfl	319278	MGI:2441788	MGI_HOM_ProteinCoding
SHH	6469	ENSG00000164690	HGNC:10848	Shh	20423	MGI:98297	MGI_HOM_ProteinCoding
SHISA2	387914	ENSG00000180730	HGNC:20366	Shisa2	219134	MGI:2444716	MGI_HOM_ProteinCoding
SHISA3	152573	ENSG00000178343	HGNC:25159	Shisa3	330096	MGI:3041225	MGI_HOM_ProteinCoding
SHISA4	149345	ENSG00000198892	HGNC:27139	Shisa4	77552	MGI:1924802	MGI_HOM_ProteinCoding
SHISA5	51246	ENSG00000164054	HGNC:30376	Shisa5	66940	MGI:1915044	MGI_HOM_ProteinCoding
SHISA6	388336	ENSG00000188803	HGNC:34491	Shisa6	380702	MGI:2685725	MGI_HOM_ProteinCoding
SHISA7	729956	ENSG00000187902	HGNC:35409	Shisa7	232813	MGI:3605641	MGI_HOM_ProteinCoding
SHISA8	440829	ENSG00000234965	HGNC:18351	Shisa8	435145	MGI:2146080	MGI_HOM_ProteinCoding
SHISA9	729993	ENSG00000237515	HGNC:37231	Shisa9	72555	MGI:1919805	MGI_HOM_ProteinCoding
SHISAL1	85352	ENSG00000138944	HGNC:29335	Shisal1	72301	MGI:1919551	MGI_HOM_ProteinCoding
SHISAL2A	348378	ENSG00000182183	HGNC:28757	Shisal2a	545667	MGI:3651644	MGI_HOM_ProteinCoding
SHISAL2B	100132916	ENSG00000145642	HGNC:34236	Shisal2b	77803	MGI:1925053	MGI_HOM_ProteinCoding
SHKBP1	92799	ENSG00000160410	HGNC:19214	Shkbp1	192192	MGI:2385803	MGI_HOM_ProteinCoding
SHLD1	149840	ENSG00000171984	HGNC:26318	Shld1	73747	MGI:1920997	MGI_HOM_ProteinCoding
SHLD2	54537	ENSG00000122376	HGNC:28773	Shld2	75698	MGI:1922948	MGI_HOM_ProteinCoding
SHLD3	112441434	ENSG00000253251	HGNC:53826	Shld3	113002583	MGI:6194609	MGI_HOM_ProteinCoding
SHMT1	6470	ENSG00000176974	HGNC:10850	Shmt1	20425	MGI:98299	MGI_HOM_ProteinCoding
SHMT2	6472	ENSG00000182199	HGNC:10852	Shmt2	108037	MGI:1277989	MGI_HOM_ProteinCoding
SHOC1	158401	ENSG00000165181	HGNC:26535	Shoc1	100155	MGI:2140313	MGI_HOM_ProteinCoding
SHOC2	8036	ENSG00000108061	HGNC:15454	Shoc2	56392	MGI:1927197	MGI_HOM_ProteinCoding
SHOX2	6474	ENSG00000168779	HGNC:10854	Shox2	20429	MGI:1201673	MGI_HOM_ProteinCoding
SHPK	23729	ENSG00000197417	HGNC:1492	Shpk	74637	MGI:1921887	MGI_HOM_ProteinCoding
SHPRH	257218	ENSG00000146414	HGNC:19336	Shprh	268281	MGI:1917581	MGI_HOM_ProteinCoding
SHQ1	55164	ENSG00000144736	HGNC:25543	Shq1	72171	MGI:1919421	MGI_HOM_ProteinCoding
SHROOM1	134549	ENSG00000164403	HGNC:24084	Shroom1	71774	MGI:1919024	MGI_HOM_ProteinCoding
SHROOM2	357	ENSG00000146950	HGNC:630	Shroom2	110380	MGI:107194	MGI_HOM_ProteinCoding
SHROOM3	57619	ENSG00000138771	HGNC:30422	Shroom3	27428	MGI:1351655	MGI_HOM_ProteinCoding
SHROOM4	57477	ENSG00000158352	HGNC:29215	Shroom4	208431	MGI:2685570	MGI_HOM_ProteinCoding
SHTN1	57698	ENSG00000187164	HGNC:29319	Shtn1	71653	MGI:1918903	MGI_HOM_ProteinCoding
SIAE	54414	ENSG00000110013	HGNC:18187	Siae	22619	MGI:104803	MGI_HOM_ProteinCoding
SIAH2	6478	ENSG00000181788	HGNC:10858	Siah2	20439	MGI:108062	MGI_HOM_ProteinCoding
SIAH3	283514	ENSG00000215475	HGNC:30553	Siah3	380918	MGI:2685758	MGI_HOM_ProteinCoding
SIDT1	54847	ENSG00000072858	HGNC:25967	Sidt1	320007	MGI:2443155	MGI_HOM_ProteinCoding
SIDT2	51092	ENSG00000149577	HGNC:24272	Sidt2	214597	MGI:2446134	MGI_HOM_ProteinCoding
SIGIRR	59307	ENSG00000185187	HGNC:30575	Sigirr	24058	MGI:1344402	MGI_HOM_ProteinCoding
SIGLEC15	284266	ENSG00000197046	HGNC:27596	Siglec15	620235	MGI:3646642	MGI_HOM_ProteinCoding
SIGMAR1	10280	ENSG00000147955	HGNC:8157	Sigmar1	18391	MGI:1195268	MGI_HOM_ProteinCoding
SIK1	150094	ENSG00000142178	HGNC:11142	Sik1	17691	MGI:104754	MGI_HOM_ProteinCoding
SIK2	23235	ENSG00000170145	HGNC:21680	Sik2	235344	MGI:2445031	MGI_HOM_ProteinCoding
SIK3	23387	ENSG00000160584	HGNC:29165	Sik3	70661	MGI:2446296	MGI_HOM_ProteinCoding
SIKE1	80143	ENSG00000052723	HGNC:26119	Sike1	66641	MGI:1913891	MGI_HOM_ProteinCoding
SIL1	64374	ENSG00000120725	HGNC:24624	Sil1	81500	MGI:1932040	MGI_HOM_ProteinCoding
SIM1	6492	ENSG00000112246	HGNC:10882	Sim1	20464	MGI:98306	MGI_HOM_ProteinCoding
SIM2	6493	ENSG00000159263	HGNC:10883	Sim2	20465	MGI:98307	MGI_HOM_ProteinCoding
SIMC1	375484	ENSG00000170085	HGNC:24779	Simc1	319719	MGI:2442599	MGI_HOM_ProteinCoding
SIN3A	25942	ENSG00000169375	HGNC:19353	Sin3a	20466	MGI:107157	MGI_HOM_ProteinCoding
SIN3B	23309	ENSG00000127511	HGNC:19354	Sin3b	20467	MGI:107158	MGI_HOM_ProteinCoding
SINHCAF	58516	ENSG00000139146	HGNC:30702	Sinhcaf	56306	MGI:1929091	MGI_HOM_ProteinCoding
SIPA1	6494	ENSG00000213445	HGNC:10885	Sipa1	20469	MGI:107576	MGI_HOM_ProteinCoding
SIPA1L1	26037	ENSG00000197555	HGNC:20284	Sipa1l1	217692	MGI:2443679	MGI_HOM_ProteinCoding
SIPA1L2	57568	ENSG00000116991	HGNC:23800	Sipa1l2	244668	MGI:2676970	MGI_HOM_ProteinCoding
SIPA1L3	23094	ENSG00000105738	HGNC:23801	Sipa1l3	74206	MGI:1921456	MGI_HOM_ProteinCoding
SIRAL1	79607	ENSG00000197798	HGNC:26110	Sir2l1	109229	MGI:1924483	MGI_HOM_ProteinCoding
SIRAL2	55007	ENSG00000100376	HGNC:1313	Siral2	73225	MGI:1920475	MGI_HOM_ProteinCoding
SIRPA	140885	ENSG00000198053	HGNC:9662	Sirpa	19261	MGI:108563	MGI_HOM_ProteinCoding
SIRPD	128646	ENSG00000125900	HGNC:16248	Sirpd	751864	MGI:3780136	MGI_HOM_ProteinCoding
SIRT1	23411	ENSG00000096717	HGNC:14929	Sirt1	93759	MGI:2135607	MGI_HOM_ProteinCoding
SIRT2	22933	ENSG00000068903	HGNC:10886	Sirt2	64383	MGI:1927664	MGI_HOM_ProteinCoding
SIRT3	23410	ENSG00000142082	HGNC:14931	Sirt3	64384	MGI:1927665	MGI_HOM_ProteinCoding
SIRT4	23409	ENSG00000089163	HGNC:14932	Sirt4	75387	MGI:1922637	MGI_HOM_ProteinCoding
SIRT5	23408	ENSG00000124523	HGNC:14933	Sirt5	68346	MGI:1915596	MGI_HOM_ProteinCoding
SIRT6	51548	ENSG00000077463	HGNC:14934	Sirt6	50721	MGI:1354161	MGI_HOM_ProteinCoding
SIRT7	51547	ENSG00000187531	HGNC:14935	Sirt7	209011	MGI:2385849	MGI_HOM_ProteinCoding
SI	6476	ENSG00000090402	HGNC:10856	Sis	69983	MGI:1917233	MGI_HOM_ProteinCoding
SIT1	27240	ENSG00000137078	HGNC:17710	Sit1	54390	MGI:1889342	MGI_HOM_ProteinCoding
SIVA1	10572	ENSG00000184990	HGNC:17712	Siva1	30954	MGI:1353606	MGI_HOM_ProteinCoding
SIX1	6495	ENSG00000126778	HGNC:10887	Six1	20471	MGI:102780	MGI_HOM_ProteinCoding
SIX2	10736	ENSG00000170577	HGNC:10888	Six2	20472	MGI:102778	MGI_HOM_ProteinCoding
SIX3	6496	ENSG00000138083	HGNC:10889	Six3	20473	MGI:102764	MGI_HOM_ProteinCoding
SIX4	51804	ENSG00000100625	HGNC:10890	Six4	20474	MGI:106034	MGI_HOM_ProteinCoding
SIX5	147912	ENSG00000177045	HGNC:10891	Six5	20475	MGI:106220	MGI_HOM_ProteinCoding
SIX6	4990	ENSG00000184302	HGNC:10892	Six6	20476	MGI:1341840	MGI_HOM_ProteinCoding
SKA1	220134	ENSG00000154839	HGNC:28109	Ska1	66468	MGI:1913718	MGI_HOM_ProteinCoding
SKA2	348235	ENSG00000182628	HGNC:28006	Ska2	66140	MGI:1913390	MGI_HOM_ProteinCoding
SKA3	221150	ENSG00000165480	HGNC:20262	Ska3	219114	MGI:3041235	MGI_HOM_ProteinCoding
SKAP1	8631	ENSG00000141293	HGNC:15605	Skap1	78473	MGI:1925723	MGI_HOM_ProteinCoding
SKAP2	8935	ENSG00000005020	HGNC:15687	Skap2	54353	MGI:1889206	MGI_HOM_ProteinCoding
SKI	6497	ENSG00000157933	HGNC:10896	Ski	20481	MGI:98310	MGI_HOM_ProteinCoding
SKIC2	6499	ENSG00000204351	HGNC:10898	Skic2	108077	MGI:1099835	MGI_HOM_ProteinCoding
SKIC3	9652	ENSG00000198677	HGNC:23639	Skic3	218343	MGI:2679923	MGI_HOM_ProteinCoding
SKIC8	80349	ENSG00000140395	HGNC:30300	Skic8	66317	MGI:1917493	MGI_HOM_ProteinCoding
SKIDA1	387640	ENSG00000180592	HGNC:32697	Skida1	72668	MGI:1919918	MGI_HOM_ProteinCoding
SKIL	6498	ENSG00000136603	HGNC:10897	Skil	20482	MGI:106203	MGI_HOM_ProteinCoding
SKOR1	390598	ENSG00000188779	HGNC:21326	Skor1	207667	MGI:2443473	MGI_HOM_ProteinCoding
SKOR2	652991	ENSG00000215474	HGNC:32695	Skor2	664805	MGI:3645984	MGI_HOM_ProteinCoding
SKP1	6500	ENSG00000113558	HGNC:10899	Skp1	21402	MGI:103575	MGI_HOM_ProteinCoding
SKP2	6502	ENSG00000145604	HGNC:10901	Skp2	27401	MGI:1351663	MGI_HOM_ProteinCoding
SLA	6503	ENSG00000155926	HGNC:10902	Sla	20491	MGI:104295	MGI_HOM_ProteinCoding
SLA2	84174	ENSG00000101082	HGNC:17329	Sla2	77799	MGI:1925049	MGI_HOM_ProteinCoding
SLAIN1	122060	ENSG00000139737	HGNC:26387	Slain1	105439	MGI:2145578	MGI_HOM_ProteinCoding
SLAIN2	57606	ENSG00000109171	HGNC:29282	Slain2	75991	MGI:1923241	MGI_HOM_ProteinCoding
SLAMF1	6504	ENSG00000117090	HGNC:10903	Slamf1	27218	MGI:1351314	MGI_HOM_ProteinCoding
SLAMF6	114836	ENSG00000162739	HGNC:21392	Slamf6	30925	MGI:1353620	MGI_HOM_ProteinCoding
SLAMF7	57823	ENSG00000026751	HGNC:21394	Slamf7	75345	MGI:1922595	MGI_HOM_ProteinCoding
SLAMF8	56833	ENSG00000158714	HGNC:21391	Slamf8	74748	MGI:1921998	MGI_HOM_ProteinCoding
SLAMF9	89886	ENSG00000162723	HGNC:18430	Slamf9	98365	MGI:1923692	MGI_HOM_ProteinCoding
SLBP	7884	ENSG00000163950	HGNC:10904	Slbp	20492	MGI:108402	MGI_HOM_ProteinCoding
SLC10A1	6554	ENSG00000100652	HGNC:10905	Slc10a1	20493	MGI:97379	MGI_HOM_ProteinCoding
SLC10A2	6555	ENSG00000125255	HGNC:10906	Slc10a2	20494	MGI:1201406	MGI_HOM_ProteinCoding
SLC10A3	8273	ENSG00000126903	HGNC:22979	Slc10a3	214601	MGI:95048	MGI_HOM_ProteinCoding
SLC10A4	201780	ENSG00000145248	HGNC:22980	Slc10a4	231290	MGI:3606480	MGI_HOM_ProteinCoding
SLC10A5	347051	ENSG00000253598	HGNC:22981	Slc10a5	241877	MGI:2685251	MGI_HOM_ProteinCoding
SLC10A6	345274	ENSG00000145283	HGNC:30603	Slc10a6	75750	MGI:1923000	MGI_HOM_ProteinCoding
SLC10A7	84068	ENSG00000120519	HGNC:23088	Slc10a7	76775	MGI:1924025	MGI_HOM_ProteinCoding
SLC11A1	6556	ENSG00000018280	HGNC:10907	Slc11a1	18173	MGI:1345275	MGI_HOM_ProteinCoding
SLC11A2	4891	ENSG00000110911	HGNC:10908	Slc11a2	18174	MGI:1345279	MGI_HOM_ProteinCoding
SLC12A1	6557	ENSG00000074803	HGNC:10910	Slc12a1	20495	MGI:103150	MGI_HOM_ProteinCoding
SLC12A2	6558	ENSG00000064651	HGNC:10911	Slc12a2	20496	MGI:101924	MGI_HOM_ProteinCoding
SLC12A3	6559	ENSG00000070915	HGNC:10912	Slc12a3	20497	MGI:108114	MGI_HOM_ProteinCoding
SLC12A4	6560	ENSG00000124067	HGNC:10913	Slc12a4	20498	MGI:1309465	MGI_HOM_ProteinCoding
SLC12A5	57468	ENSG00000124140	HGNC:13818	Slc12a5	57138	MGI:1862037	MGI_HOM_ProteinCoding
SLC12A6	9990	ENSG00000140199	HGNC:10914	Slc12a6	107723	MGI:2135960	MGI_HOM_ProteinCoding
SLC12A7	10723	ENSG00000113504	HGNC:10915	Slc12a7	20499	MGI:1342283	MGI_HOM_ProteinCoding
SLC12A8	84561	ENSG00000221955	HGNC:15595	Slc12a8	171286	MGI:2443672	MGI_HOM_ProteinCoding
SLC12A9	56996	ENSG00000146828	HGNC:17435	Slc12a9	83704	MGI:1933532	MGI_HOM_ProteinCoding
SLC13A1	6561	ENSG00000081800	HGNC:10916	Slc13a1	55961	MGI:1859937	MGI_HOM_ProteinCoding
SLC13A2	9058	ENSG00000007216	HGNC:10917	Slc13a2	20500	MGI:1276558	MGI_HOM_ProteinCoding
SLC13A3	64849	ENSG00000158296	HGNC:14430	Slc13a3	114644	MGI:2149635	MGI_HOM_ProteinCoding
SLC13A4	26266	ENSG00000164707	HGNC:15827	Slc13a4	243755	MGI:2442367	MGI_HOM_ProteinCoding
SLC13A5	284111	ENSG00000141485	HGNC:23089	Slc13a5	237831	MGI:3037150	MGI_HOM_ProteinCoding
SLC14A1	6563	ENSG00000141469	HGNC:10918	Slc14a1	108052	MGI:1351654	MGI_HOM_ProteinCoding
SLC14A2	8170	ENSG00000132874	HGNC:10919	Slc14a2	27411	MGI:1351653	MGI_HOM_ProteinCoding
SLC15A1	6564	ENSG00000088386	HGNC:10920	Slc15a1	56643	MGI:1861376	MGI_HOM_ProteinCoding
SLC15A2	6565	ENSG00000163406	HGNC:10921	Slc15a2	57738	MGI:1890457	MGI_HOM_ProteinCoding
SLC15A3	51296	ENSG00000110446	HGNC:18068	Slc15a3	65221	MGI:1929691	MGI_HOM_ProteinCoding
SLC15A4	121260	ENSG00000139370	HGNC:23090	Slc15a4	100561	MGI:2140796	MGI_HOM_ProteinCoding
SLC15A5	729025	ENSG00000188991	HGNC:33455	Slc15a5	277898	MGI:3607714	MGI_HOM_ProteinCoding
SLC16A1	6566	ENSG00000155380	HGNC:10922	Slc16a1	20501	MGI:106013	MGI_HOM_ProteinCoding
